period,topic,in_topic_chart,in_topic_non_chart,not_in_topic_chart,not_in_topic_non_chart,n_in_topic,n_total,observed_chart_rate,expected_chart_rate,rate_difference,chi2,p_value,phi,direction,p_adjusted,significant
2020-2024,22,59,577,1783.0,17049.0,636,19468,0.09276729559748427,0.09461680706800904,-0.00184951147052477,,0.9450703247209006,0.000667660024976617,underrepresented,1.0,False
2020-2024,23,0,36,1842.0,17590.0,36,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.04510979182617052,0.011871781483626623,underrepresented,0.26214746948038714,False
2020-2024,24,34,518,1808.0,17108.0,552,19468,0.06159420289855073,0.09461680706800904,-0.03302260416945831,,0.006183135053133724,0.018745062412916524,underrepresented,0.06013912409574275,False
2020-2024,25,6,219,1836.0,17407.0,225,19468,0.02666666666666667,0.09461680706800904,-0.06795014040134237,,0.00012310854259812005,0.024283114509905657,underrepresented,0.002527828741348065,True
2020-2024,26,24,357,1818.0,17269.0,381,19468,0.06299212598425197,0.09461680706800904,-0.03162468108375707,,0.03341917753347397,0.014632307854766088,underrepresented,0.21006340163897924,False
2020-2024,27,8,112,1834.0,17514.0,120,19468,0.06666666666666667,0.09461680706800904,-0.027950140401342374,,0.3495348418820684,0.006399521639364555,underrepresented,0.8454717117775686,False
2020-2024,28,7,83,1835.0,17543.0,90,19468,0.07777777777777778,0.09461680706800904,-0.01683902929023126,,0.7188885371057054,0.0026272974420167463,underrepresented,1.0,False
2020-2024,29,7,80,1835.0,17546.0,87,19468,0.08045977011494253,0.09461680706800904,-0.014157036953066512,,0.8537447762231343,0.0019251410387995367,underrepresented,1.0,False
2020-2024,30,13,118,1829.0,17508.0,131,19468,0.09923664122137404,0.09461680706800904,0.0046198341533650045,,0.8804644987435934,0.00022582814129828443,overrepresented,1.0,False
2020-2024,31,27,346,1815.0,17280.0,373,19468,0.07238605898123325,0.09461680706800904,-0.02223074808677579,,0.15272892062368307,0.009975580696313194,underrepresented,0.5386317658636761,False
2020-2024,32,13,219,1829.0,17407.0,232,19468,0.05603448275862069,0.09461680706800904,-0.03858232430938835,,0.04190527352354639,0.013668204459353614,underrepresented,0.24938913684958133,False
2020-2024,33,1,52,1841.0,17574.0,53,19468,0.018867924528301886,0.09461680706800904,-0.07574888253970716,,0.05876609439129577,0.011838048936947112,underrepresented,0.31387208796275895,False
2020-2024,34,0,18,1842.0,17608.0,18,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.4062583254847679,0.0069471427912494235,underrepresented,0.8704449570188038,False
2020-2024,35,26,555,1816.0,17071.0,581,19468,0.04475043029259897,0.09461680706800904,-0.04986637677541007,,7.0714548190089655e-06,0.02936659720297355,underrepresented,0.00021077497589562207,True
2020-2024,36,2,55,1840.0,17571.0,57,19468,0.03508771929824561,0.09461680706800904,-0.05952908776976343,,0.1701150625773034,0.009397458388647145,underrepresented,0.5695156442805376,False
2020-2024,37,0,85,1842.0,17541.0,85,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.0005157398130303177,0.0200766333937293,underrepresented,0.008559767336877726,True
2020-2024,38,5,44,1837.0,17582.0,49,19468,0.10204081632653061,0.09461680706800904,0.0074240092585215745,,0.805982354591912,0.0,overrepresented,1.0,False
2020-2024,39,6,69,1836.0,17557.0,75,19468,0.08,0.09461680706800904,-0.014616807068009038,,0.8433490252537198,0.0016892058359677076,underrepresented,1.0,False
2020-2024,40,17,347,1825.0,17279.0,364,19468,0.046703296703296704,0.09461680706800904,-0.047913510364712336,,0.0007863297677343857,0.02194893615574639,underrepresented,0.011718850086880199,True
2020-2024,41,0,9,,,9,19468,0.0,0.09461680706800904,-0.09461680706800904,,1.0,0.0,neutral,1.0,False
2020-2024,42,0,31,1842.0,17595.0,31,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.11300024802459532,0.010709467765799197,underrepresented,0.4559485990162711,False
2020-2024,43,6,107,1836.0,17519.0,113,19468,0.05309734513274336,0.09461680706800904,-0.04151946193526568,,0.1474228433722259,0.009683981292132491,underrepresented,0.5328568328543116,False
2020-2024,44,11,80,1831.0,17546.0,91,19468,0.12087912087912088,0.09461680706800904,0.02626231381111184,,0.36873855396938154,0.00486259092187444,overrepresented,0.8560663916274084,False
2020-2024,45,4,135,1838.0,17491.0,139,19468,0.02877697841726619,0.09461680706800904,-0.06583982865074285,,0.005076283424250083,0.018033948146722777,underrepresented,0.05330097595462587,False
2020-2024,46,25,212,1817.0,17414.0,237,19468,0.10548523206751055,0.09461680706800904,0.01086842499950151,,0.5757750642510086,0.0033221064282143143,overrepresented,1.0,False
2020-2024,47,5,30,1837.0,17596.0,35,19468,0.14285714285714285,0.09461680706800904,0.04824033578913381,,0.376220244790401,0.004923371782998376,overrepresented,0.8647450402645038,False
2020-2024,48,6,108,1836.0,17518.0,114,19468,0.05263157894736842,0.09461680706800904,-0.04198522812064062,,0.1476830777569908,0.009859298912466837,underrepresented,0.5328568328543116,False
2020-2024,49,4,55,1838.0,17571.0,59,19468,0.06779661016949153,0.09461680706800904,-0.026820196898517515,,0.6557651315299257,0.003455862669350558,underrepresented,1.0,False
2020-2024,50,14,352,1828.0,17274.0,366,19468,0.03825136612021858,0.09461680706800904,-0.05636544094779046,,6.170586124627642e-05,0.026011062333478396,underrepresented,0.0013575289474180813,True
2020-2024,51,9,120,1833.0,17506.0,129,19468,0.06976744186046512,0.09461680706800904,-0.024849365207543925,,0.4485466536897392,0.005852565077449391,underrepresented,0.9189736319497097,False
2020-2024,52,0,1,,,1,19468,0.0,0.09461680706800904,-0.09461680706800904,,1.0,0.0,neutral,1.0,False
2020-2024,53,21,235,1821.0,17391.0,256,19468,0.08203125,0.09461680706800904,-0.01258555706800904,,0.5903160702510921,0.004193396728605708,underrepresented,1.0,False
2020-2024,54,0,21,1842.0,17605.0,21,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.2549061397367933,0.007949886231944191,underrepresented,0.7346766388006445,False
2020-2024,55,8,27,1834.0,17599.0,35,19468,0.22857142857142856,0.09461680706800904,0.13395462150341952,,0.014621041762306546,0.01735182119578525,overrepresented,0.11073641465878073,False
2020-2024,56,0,16,1842.0,17610.0,16,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.39178780626945264,0.006209252588575045,underrepresented,0.8661787650198977,False
2020-2024,57,108,476,1734.0,17150.0,584,19468,0.18493150684931506,0.09461680706800904,0.09031469978130602,,1.100341556079031e-11,0.05375029511905151,overrepresented,7.820889213977112e-10,True
2020-2024,58,4,46,1838.0,17580.0,50,19468,0.08,0.09461680706800904,-0.014616807068009038,,1.0,0.0008004314083790013,underrepresented,1.0,False
2020-2024,59,12,215,1830.0,17411.0,227,19468,0.05286343612334802,0.09461680706800904,-0.04175337094466102,,0.029543472699012335,0.014677538556678795,underrepresented,0.19360403385735744,False
2020-2024,60,10,90,1832.0,17536.0,100,19468,0.1,0.09461680706800904,0.0053831929319909655,,0.8632994357396897,9.407511186917494e-05,overrepresented,1.0,False
2020-2024,61,58,136,1784.0,17490.0,194,19468,0.29896907216494845,0.09461680706800904,0.2043522650969394,,6.890253382117389e-16,0.06916427327809471,overrepresented,7.073993472307187e-14,True
2020-2024,62,3,23,1839.0,17603.0,26,19468,0.11538461538461539,0.09461680706800904,0.02076780831660635,,0.7320756543264444,0.00019204400648421466,overrepresented,1.0,False
2020-2024,63,5,97,1837.0,17529.0,102,19468,0.049019607843137254,0.09461680706800904,-0.045597199224871786,,0.12750069798281335,0.010090748018382853,underrepresented,0.48682084684346916,False
2020-2024,64,1,45,1841.0,17581.0,46,19468,0.021739130434782608,0.09461680706800904,-0.07287767663322643,,0.12458069268662363,0.010310508554630348,underrepresented,0.48128173837027366,False
2020-2024,65,0,15,1842.0,17611.0,15,19468,0.0,0.09461680706800904,-0.09461680706800904,,0.38866364847706436,0.005814272100566932,underrepresented,0.8661787650198977,False
