topic,period,p_value,odds_ratio,ci_lower,ci_upper,rate_difference,count_chart_topic,count_nochart_topic,total_chart,total_nochart,p_adjusted,significant,direction
40,1970-1974,0.1991429652430007,0.23702633814783347,0.07075206441133254,1.77199660248314,-0.011486604717128831,1,214,276,14163,1.0,False,neutral
41,1970-1974,0.627875742654636,0.0,0.029926990287816785,7.894314934481786,-0.0036715385158511615,0,52,276,14163,1.0,False,neutral
42,1970-1974,0.272558017539847,0.0,0.014934908202940201,3.8879460597282525,-0.0074136835416225375,0,105,276,14163,1.0,False,neutral
43,1970-1974,1.0,0.7106143552311436,0.2516492632267699,3.1026230333499605,-0.0029209606169167063,2,144,276,14163,1.0,False,neutral
44,1970-1974,1.0,,1.014510630910578,2586.391713606709,0.0,0,0,276,14163,1.0,False,neutral
45,1970-1974,0.706502423530267,1.0924833048610032,0.38401789734785036,4.7878172489101365,0.0006093648790940261,2,94,276,14163,1.0,False,neutral
46,1970-1974,0.0035558803178829955,2.7580053908355797,1.5665698560265293,5.262340883790025,0.025027705380523037,11,210,276,14163,0.11912199064908036,False,neutral
47,1970-1974,1.0,,1.014510630910578,2586.391713606709,0.0,0,0,276,14163,1.0,False,neutral
48,1970-1974,0.27844632653991197,0.2646022727272727,0.07891220574925972,1.978881239678017,-0.00993326149888411,1,192,276,14163,1.0,False,neutral
49,1970-1974,1.0,0.8547272727272728,0.25006859235163165,6.442037057198558,-0.0006132021894157771,1,60,276,14163,1.0,False,neutral
50,1970-1974,0.7970488447456036,1.0319243275199528,0.45064417220325037,2.964990020318649,0.00044205814906569246,4,199,276,14163,1.0,False,neutral
51,1970-1974,1.0,0.7427667984189723,0.2180984106167898,5.59006103543279,-0.0012486607786977087,1,69,276,14163,1.0,False,neutral
52,1970-1974,0.6354187048669449,0.0,0.02477979772295106,6.506891358968751,-0.004448210124973522,0,63,276,14163,1.0,False,neutral
53,1970-1974,1.0,0.0,0.6939545258642255,420.06456965086323,-7.060650992021465e-05,0,1,276,14163,1.0,False,neutral
54,1970-1974,1.0,,1.014510630910578,2586.391713606709,0.0,0,0,276,14163,1.0,False,neutral
55,1970-1974,1.0,0.0,0.052804583968130946,14.216574999091952,-0.0020475887876862248,0,29,276,14163,1.0,False,neutral
56,1970-1974,1.0,0.0,0.22132675902755516,70.09099741720321,-0.00042363905952128787,0,6,276,14163,1.0,False,neutral
57,1970-1974,0.7259148589625335,0.482229845626072,0.1427978848410292,3.6168833800998144,-0.0038611016457456506,1,106,276,14163,1.0,False,neutral
58,1970-1974,1.0,0.0,0.03447860759979863,9.131756904205277,-0.003177292946409659,0,45,276,14163,1.0,False,neutral
59,1970-1974,0.36750128929838444,1.583155530600786,0.5512480107635672,6.971263552972221,0.002656953666780251,2,65,276,14163,1.0,False,neutral
60,1970-1974,1.0,0.0,0.041722911081054734,11.121970716069956,-0.002612440867047942,0,37,276,14163,1.0,False,neutral
61,1970-1974,1.0,,1.014510630910578,2586.391713606709,0.0,0,0,276,14163,1.0,False,neutral
62,1970-1974,1.0,0.0,0.11239081304769874,31.966490480683163,-0.0009178846289627904,0,13,276,14163,1.0,False,neutral
63,1970-1974,1.0,0.0,0.3769887584641698,141.98498677260048,-0.00021181952976064393,0,3,276,14163,1.0,False,neutral
64,1970-1974,1.0,0.0,0.08311222143793522,23.002656614875512,-0.0012709171785638637,0,18,276,14163,1.0,False,neutral
65,1970-1974,1.0,,1.014510630910578,2586.391713606709,0.0,0,0,276,14163,1.0,False,neutral
-1,1975-1979,0.7436973420840907,0.9646512838306731,0.8038279695730063,1.1620128373392493,-0.007116893446694694,161,3668,601,13338,1.0,False,neutral
0,1975-1979,0.02620526280410316,0.5697035824695399,0.3572020616559932,0.9631488744569857,-0.019186670688553512,16,611,601,13338,0.5132096648869148,False,neutral
1,1975-1979,0.00023578390737142216,1.9612276785714287,1.4270304279846953,2.751094828213264,0.032232229534970576,41,480,601,13338,0.015797521793885286,True,overrepresented
2,1975-1979,0.645293022504831,1.1908163265306122,0.5795525537396925,2.8415492353728116,0.0015863000362518701,6,112,601,13338,1.0,False,neutral
3,1975-1979,1.0,0.692508347245409,0.24197375510018987,3.0440395635842155,-0.0014705335661636559,2,64,601,13338,1.0,False,neutral
4,1975-1979,0.6414385966859107,0.8124448428019857,0.4449527006080748,1.643482811584068,-0.0033935294028121753,9,245,601,13338,1.0,False,neutral
5,1975-1979,0.3096215603648076,1.852253756260434,0.6152280587334433,8.348011979571856,0.0015284168012077637,2,24,601,13338,1.0,False,neutral
6,1975-1979,0.0862807416344589,1.6886952621968798,0.9794733694172628,3.134269010036353,0.0080458944194823,12,159,601,13338,0.5625273848923275,False,neutral
7,1975-1979,0.550192171454443,0.8546685966911466,0.5767693567809804,1.3154776409429305,-0.006475312675505336,24,619,601,13338,1.0,False,neutral
8,1975-1979,1.0,0.9936854190585533,0.3914034003365693,3.377657910411858,-3.156133290120513e-05,3,67,601,13338,1.0,False,neutral
9,1975-1979,0.06893861170122735,0.35473082317402094,0.1427950315323011,1.1911148281024686,-0.00895343867583118,3,186,601,13338,0.5132096648869148,False,neutral
10,1975-1979,0.8023557686436618,0.684808468089508,0.27257307591920715,2.3141417756828173,-0.0022807741084297705,3,97,601,13338,1.0,False,neutral
11,1975-1979,0.14052435300516297,1.8226244966789413,0.9507705350964039,3.898136125511524,0.005963719686462484,8,98,601,13338,0.7242408962573784,False,neutral
12,1975-1979,0.7228279181680127,0.49233333333333335,0.14319727658979453,3.719440560488675,-0.0017099256524775398,1,45,601,13338,1.0,False,neutral
13,1975-1979,0.3929063140215515,0.6365546218487395,0.313542909561645,1.5070116406655976,-0.005611180845439536,6,208,601,13338,1.0,False,neutral
14,1975-1979,0.03513091311516694,2.4063973063973063,1.1955987621243465,5.466654924616475,0.006773960228728598,7,65,601,13338,0.5132096648869148,False,neutral
15,1975-1979,0.876830629649621,0.904243931074968,0.5077065557298143,1.7654882891741994,-0.001729635891996869,10,245,601,13338,1.0,False,neutral
16,1975-1979,0.8642962233199768,0.881729631773678,0.46778194569905707,1.8639244533551675,-0.0017585775095189226,8,201,601,13338,1.0,False,neutral
17,1975-1979,0.5312175703198325,0.6408855873570752,0.27972382556167075,1.8420480952231484,-0.003690804724170168,4,138,601,13338,1.0,False,neutral
18,1975-1979,0.21174316429777368,0.8268239270023656,0.6232789417355984,1.115685611599148,-0.015981137051283303,51,1345,601,13338,0.9457861338633891,False,neutral
19,1975-1979,1.0,0.9860780984719865,0.5776031778682046,1.8169366223749372,-0.0002761928499733918,12,270,601,13338,1.0,False,neutral
20,1975-1979,1.0,0.0,0.21264686670730926,92.47268731604218,-0.000149947518368571,0,2,601,13338,1.0,False,neutral
21,1975-1979,0.4108628217556868,2.019242424242424,0.5270140497637428,15.901423455697289,0.0008391821597881673,1,11,601,13338,1.0,False,neutral
22,1975-1979,0.2572619329167424,1.3097307510628247,0.8242909318953022,2.194095115315905,0.006543799520417438,17,290,601,13338,1.0,False,neutral
23,1975-1979,0.7289519828475927,0.42583333333333334,0.12446886189782508,3.2106898346405495,-0.0022347419667675377,1,52,601,13338,1.0,False,neutral
24,1975-1979,0.7170100041691627,1.1113175675675675,0.6055812136556362,2.256090227449185,0.0014797649441663802,9,180,601,13338,1.0,False,neutral
25,1975-1979,0.5881094227938581,0.7169475357710652,0.3525234089586783,1.6992999742997028,-0.0038867843842009704,6,185,601,13338,1.0,False,neutral
26,1975-1979,0.667310867769944,1.0923339011925042,0.6615138556611295,1.924965894615835,0.0019269877838929417,14,285,601,13338,1.0,False,neutral
27,1975-1979,0.7688205657219054,1.0244147157190635,0.40309041144640634,3.484124135910098,0.00011838618546736613,3,65,601,13338,1.0,False,neutral
28,1975-1979,0.40883981757365667,1.4261744966442953,0.6535754556725788,3.7118398915351003,0.00247151433770227,5,78,601,13338,1.0,False,neutral
29,1975-1979,0.793991502898918,1.0446743521529214,0.45082796929607943,3.0232028750781503,0.0002828045125969642,4,85,601,13338,1.0,False,neutral
30,1975-1979,0.2891074196168077,1.4145988918332932,0.7433109954745831,3.010334787002744,0.003864454429302489,8,126,601,13338,1.0,False,neutral
31,1975-1979,0.0500310747575167,1.4404510924896232,1.0323708217001653,2.058919634128625,0.017539992450229774,36,565,601,13338,0.5132096648869148,False,neutral
32,1975-1979,0.47543847483276813,1.2957493677082483,0.6292022793272655,3.0965129426543703,0.00226106386891044,6,103,601,13338,1.0,False,neutral
33,1975-1979,0.632425741028602,0.0,0.023672761801789354,6.366765241322891,-0.002099265257159994,0,28,601,13338,1.0,False,neutral
34,1975-1979,1.0,0.0,0.034239930032713466,9.415480720089207,-0.0014245014245014246,0,19,601,13338,1.0,False,neutral
35,1975-1979,0.9072224696682376,1.0090752620873102,0.657830496134473,1.6198726453270378,0.0002894161752205332,20,440,601,13338,1.0,False,neutral
36,1975-1979,0.506170620486952,1.4803333333333333,0.4009866640664149,11.497404783811607,0.0005392871230510254,1,15,601,13338,1.0,False,neutral
37,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
38,1975-1979,1.0,0.6818030050083472,0.2383471368492198,2.996263552964723,-0.0015455073253479415,2,65,601,13338,1.0,False,neutral
39,1975-1979,0.06688159714662534,0.18358333333333332,0.054644153766090255,1.3740516146680322,-0.007332957591298952,1,120,601,13338,0.5132096648869148,False,neutral
40,1975-1979,0.11588521334748844,0.4379109477736943,0.19223360588416444,1.2542821824275483,-0.008414151552780153,4,201,601,13338,0.6470257745234772,False,neutral
41,1975-1979,1.0,0.0,0.03115169104611814,8.510510451982897,-0.0015744489428699954,0,21,601,13338,1.0,False,neutral
42,1975-1979,0.6187384054244617,1.1819934313865486,0.5448622727776817,3.064963194374037,0.0012719341907537016,5,94,601,13338,1.0,False,neutral
43,1975-1979,0.06735110487550448,2.0547769959876723,1.0674786542980736,4.407082506278198,0.006788431037489624,8,87,601,13338,0.5132096648869148,False,neutral
44,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
45,1975-1979,0.38180836924276546,0.29873873873873874,0.08815302719234729,2.2438224381023306,-0.003884164668821819,1,74,601,13338,1.0,False,neutral
46,1975-1979,0.008747219238680864,1.9189655172413793,1.251091052807949,3.067693506382007,0.016423245208602943,21,247,601,13338,0.29303184449580894,False,neutral
47,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
48,1975-1979,0.38077061250450306,1.2901694915254238,0.7370807579335313,2.451338377349327,0.004057814373954142,11,190,601,13338,1.0,False,neutral
49,1975-1979,0.49809204669989826,1.3332441471571905,0.5192160812668286,4.560671686638604,0.0012429925732316484,3,50,601,13338,1.0,False,neutral
50,1975-1979,0.09235524229575526,0.38401260014000155,0.15442684112245506,1.2901716053271244,-0.007903806047251181,3,172,601,13338,0.5625273848923275,False,neutral
51,1975-1979,0.7999641731368763,0.7222989675730697,0.2871293409255354,2.442581296723938,-0.0019059053125083424,3,92,601,13338,1.0,False,neutral
52,1975-1979,0.26249095738116024,0.0,0.015984519988383582,4.2312234603154675,-0.003148897885739991,0,42,601,13338,1.0,False,neutral
53,1975-1979,0.1978022623376749,5.555833333333333,1.164184978107261,47.061194630507416,0.001363998474078166,1,4,601,13338,0.9457861338633891,False,neutral
54,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
55,1975-1979,0.6790549892159724,1.2337228714524207,0.42089031212367456,5.487992627833,0.0006287316909963378,2,36,601,13338,1.0,False,neutral
56,1975-1979,1.0,0.0,0.061756692525226684,18.028876807417408,-0.000749737591842855,0,10,601,13338,1.0,False,neutral
57,1975-1979,0.5852683086773346,1.1501630941286114,0.6263407254729867,2.3360262858495293,0.001929607499272094,9,174,601,13338,1.0,False,neutral
58,1975-1979,0.411238899928444,0.0,0.01762087830218933,4.680105784813068,-0.002849002849002849,0,38,601,13338,1.0,False,neutral
59,1975-1979,0.8038879803782562,0.6708726056552143,0.2671527919558726,2.266444394059291,-0.002430721626798341,3,99,601,13338,1.0,False,neutral
60,1975-1979,0.05709361713073641,2.9721943048576214,1.2172539962427849,8.872102252327736,0.004406361267732667,4,30,601,13338,0.5132096648869148,False,neutral
61,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
62,1975-1979,1.0,0.0,0.08428759268611463,25.90243558185408,-0.0005248163142899985,0,7,601,13338,1.0,False,neutral
63,1975-1979,1.0,0.0,0.21264686670730926,92.47268731604218,-0.000149947518368571,0,2,601,13338,1.0,False,neutral
64,1975-1979,1.0,0.0,0.08428759268611463,25.90243558185408,-0.0005248163142899985,0,7,601,13338,1.0,False,neutral
65,1975-1979,1.0,,0.4396097227331484,1118.6015939965082,0.0,0,0,601,13338,1.0,False,neutral
-1,1980-1984,0.0013349146739734317,1.2389986077450625,1.0901861474898986,1.4100154763268034,0.04376271128828496,366,3784,1186,14288,0.04192052250450602,True,overrepresented
0,1980-1984,0.11926649637362768,0.8004759425894251,0.6120975899702317,1.063465892006975,-0.011083133949832784,56,833,1186,14288,0.4700503092372385,False,neutral
1,1980-1984,1.9634421835332302e-05,1.9288151631588002,1.464395597246079,2.575461218416416,0.02293803311874822,58,371,1186,14288,0.0013155062629672642,True,overrepresented
2,1980-1984,0.014067852651872877,2.002749009609076,1.2314379571674303,3.415636971251259,0.007125048862333797,17,103,1186,14288,0.13464944681078325,False,neutral
3,1980-1984,0.5921703519120828,1.3107904134300334,0.5879930541063918,3.4574211287074417,0.0009963667196047957,5,46,1186,14288,1.0,False,neutral
4,1980-1984,0.4115361033942822,0.7805989854770342,0.48611758318832776,1.326596173185531,-0.003726520114285932,16,246,1186,14288,0.8355429978005124,False,neutral
5,1980-1984,1.0,1.0039447731755424,0.3850278867173235,3.463408743249409,9.914096712485432e-06,3,36,1186,14288,1.0,False,neutral
6,1980-1984,0.6583858015846582,1.1183577063038221,0.6711132415062203,1.9844239690814605,0.0012360754151173915,14,151,1186,14288,1.0,False,neutral
7,1980-1984,0.405891919537952,0.8455480507833301,0.6060609993264361,1.2102078440359256,-0.005203484474524549,35,496,1186,14288,0.8355429978005124,False,neutral
8,1980-1984,0.8170078301854111,0.7892707553188538,0.3374258300727521,2.296949043943276,-0.0008966356276756257,4,61,1186,14288,1.0,False,neutral
9,1980-1984,0.006606079920955143,0.4806860362292365,0.2880887549958444,0.8615704116324722,-0.011575180011670306,13,322,1186,14288,0.08899150528197994,False,neutral
10,1980-1984,0.006641157110595517,0.1260759493670886,0.037441252673933854,0.9444985423154699,-0.005805765849808044,1,95,1186,14288,0.08899150528197994,False,neutral
11,1980-1984,0.6110926775533827,1.1639716312056738,0.6585654757453259,2.2271833805354486,0.0012961501201966211,11,114,1186,14288,1.0,False,neutral
12,1980-1984,0.11611278977827932,1.8792008293280558,0.9173133385042777,4.31936171232488,0.0027526961622059525,7,45,1186,14288,0.4700503092372385,False,neutral
13,1980-1984,0.04681184626343892,0.6677764565992865,0.45738203650823783,1.0098335224418729,-0.010552375700832218,26,464,1186,14288,0.2851266999682189,False,neutral
14,1980-1984,0.022006143243402235,2.158088965187028,1.2415133635686697,3.987489492776505,0.00585203163446631,13,73,1186,14288,0.18110561154584204,False,neutral
15,1980-1984,0.07542405779902392,0.5619031650218773,0.31575676047330753,1.0964125067701793,-0.006475911577587722,10,213,1186,14288,0.36095799089532876,False,neutral
16,1980-1984,0.15369688304192,1.4467618416301542,0.9210832930693357,2.3767787284643394,0.004892016602807294,19,159,1186,14288,0.49344088259454477,False,neutral
17,1980-1984,0.8752175144521595,0.8981876332622601,0.4998009847383653,1.764989493464604,-0.0009467962360423694,10,134,1186,14288,1.0,False,neutral
18,1980-1984,0.7599270956312083,0.9615225794764002,0.7886147122552721,1.1809782934768331,-0.003409269019486405,112,1398,1186,14288,1.0,False,neutral
19,1980-1984,0.36214188867102537,0.7944975779406285,0.526980153197843,1.2481349134057953,-0.004686535145944946,22,332,1186,14288,0.8355429978005124,False,neutral
20,1980-1984,1.0,0.0,0.05212945058080668,16.447622439056552,-0.00041993281075027993,0,6,1186,14288,1.0,False,neutral
21,1980-1984,0.11033712284931219,0.0,0.010092703439203323,2.6828314063717125,-0.0025195968645016797,0,36,1186,14288,0.4700503092372385,False,neutral
22,1980-1984,1.0,0.9988581240983757,0.707923548342351,1.4475952973258364,-3.092253974608383e-05,33,398,1186,14288,1.0,False,neutral
23,1980-1984,0.2562154301951654,0.0,0.014340640351887379,3.874430111381873,-0.0017497200447928333,0,25,1186,14288,0.7802924465034583,False,neutral
24,1980-1984,1.0,0.9941033328627074,0.6241568562776095,1.6684043264454957,-8.379772221267512e-05,17,206,1186,14288,1.0,False,neutral
25,1980-1984,0.470418579773183,0.7368745044029882,0.4119648326614774,1.4431342566965224,-0.002976471488002055,10,163,1186,14288,0.9270013189648018,False,neutral
26,1980-1984,0.030832018641397136,1.5737128040498827,1.082650269690844,2.3546683605172403,0.008774447690393147,29,224,1186,14288,0.20657452489736083,False,neutral
27,1980-1984,0.8109974791989101,1.0570138300874965,0.4794197005314993,2.7689028329972896,0.00022648989989594928,5,57,1186,14288,1.0,False,neutral
28,1980-1984,0.8181977437790624,0.7521150592216582,0.3221517634969618,2.1863354952269605,-0.001106602033050766,4,64,1186,14288,1.0,False,neutral
29,1980-1984,0.3084875235841163,0.6054265774106252,0.2958221698146379,1.4409113183093842,-0.003269645490785556,6,119,1186,14288,0.8267465632054316,False,neutral
30,1980-1984,0.15466057514157375,1.5009872126151196,0.9202050580938229,2.5816462633027677,0.004462169695344529,16,129,1186,14288,0.49344088259454477,False,neutral
31,1980-1984,0.8763661540025314,0.9650273941143663,0.716104869815499,1.3261044063002736,-0.001321053386938699,45,561,1186,14288,1.0,False,neutral
32,1980-1984,0.13447161275325448,1.5946608757511653,0.9117383623490672,2.9910613555114534,0.0037490628818107477,12,91,1186,14288,0.47418937128779215,False,neutral
33,1980-1984,0.40834351373407624,0.0,0.016197966509049342,4.40771872036087,-0.001539753639417693,0,22,1186,14288,0.8355429978005124,False,neutral
34,1980-1984,0.32884791503859334,3.0135021097046413,0.6322585139076468,25.51465935707056,0.0005632151132378685,1,4,1186,14288,0.8355429978005124,False,neutral
35,1980-1984,0.0018770383210972843,0.5977765547605944,0.431760106344981,0.8489063553887322,-0.01940790653933819,36,711,1186,14288,0.04192052250450602,True,underrepresented
36,1980-1984,1.0,1.0039381153305205,0.26540914655164416,7.868410138817569,3.304698904161847e-06,1,12,1186,14288,1.0,False,neutral
37,1980-1984,1.0,,0.23883077645975653,607.222006600354,0.0,0,0,1186,14288,1.0,False,neutral
38,1980-1984,0.06018911234251831,1.978790453386885,1.0370374631911095,4.128272708017105,0.0037391487850982623,9,55,1186,14288,0.3360558772457272,False,neutral
39,1980-1984,1.0,0.9505962521294719,0.5525416801252094,1.761542183034631,-0.0005202540274837648,12,152,1186,14288,1.0,False,neutral
40,1980-1984,1.0,0.969941575294696,0.563503465815203,1.798055577051084,-0.0003102876221086244,12,149,1186,14288,1.0,False,neutral
41,1980-1984,0.7227898482020401,0.42977697408077153,0.12244590451309442,3.2735194349337564,-0.0011165161297632515,1,28,1186,14288,1.0,False,neutral
42,1980-1984,0.6271998356835762,0.6221762322558079,0.24425798718604844,2.118748349901903,-0.0015298395427052079,3,58,1186,14288,1.0,False,neutral
43,1980-1984,0.8190199237135125,0.7404919953143303,0.3173618100702937,2.1517827344317473,-0.001176590834842479,4,65,1186,14288,1.0,False,neutral
44,1980-1984,1.0,,0.23883077645975653,607.222006600354,0.0,0,0,1186,14288,1.0,False,neutral
45,1980-1984,0.8241964575226635,1.0792562610675436,0.5175575480908651,2.6002754117985543,0.000369772202383537,6,67,1186,14288,1.0,False,neutral
46,1980-1984,0.07407748705580196,1.3999588041431261,0.9912748293017781,2.0272157758637004,0.008021094365205109,34,295,1186,14288,0.36095799089532876,False,neutral
47,1980-1984,1.0,,0.23883077645975653,607.222006600354,0.0,0,0,1186,14288,1.0,False,neutral
48,1980-1984,1.0,0.9189515500856831,0.511047766266823,1.8065703396391903,-0.0007368298306672291,10,131,1186,14288,1.0,False,neutral
49,1980-1984,0.27165190407547524,1.6844698462751282,0.789145697758787,4.1201631873528575,0.0020495034453846574,6,43,1186,14288,0.7913338075242105,False,neutral
50,1980-1984,0.012774256293273884,0.4806016678357104,0.277072226631168,0.90710998839189,-0.009832069364685798,11,273,1186,14288,0.13464944681078325,False,neutral
51,1980-1984,0.1313905733726326,1.752316868776496,0.951654174614648,3.503600825727341,0.003602475880418997,10,69,1186,14288,0.47418937128779215,False,neutral
